,iso2,year,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65
323,AU,2000,,,3.0,16.0,35.0,25.0,24.0,19.0,49.0,,,0.0,15.0,19.0,12.0,15.0,5.0,14.0
324,AU,2001,,,1.0,23.0,20.0,18.0,18.0,13.0,35.0,,,1.0,21.0,27.0,16.0,7.0,8.0,20.0
325,AU,2002,,,1.0,15.0,20.0,26.0,19.0,13.0,34.0,,,0.0,15.0,21.0,15.0,6.0,4.0,23.0
326,AU,2003,,,0.0,14.0,10.0,2.0,11.0,5.0,30.0,,,0.0,9.0,13.0,3.0,5.0,4.0,7.0
327,AU,2004,,,0.0,18.0,16.0,17.0,15.0,11.0,32.0,,,0.0,6.0,17.0,5.0,7.0,3.0,19.0
328,AU,2005,,,0.0,32.0,27.0,23.0,11.0,12.0,30.0,,,2.0,18.0,26.0,11.0,10.0,6.0,14.0
329,AU,2006,1.0,1.0,1.0,33.0,35.0,23.0,21.0,16.0,43.0,1.0,1.0,2.0,18.0,27.0,14.0,7.0,9.0,21.0
330,AU,2007,0.0,3.0,3.0,30.0,33.0,20.0,15.0,14.0,37.0,0.0,4.0,4.0,26.0,37.0,20.0,12.0,7.0,23.0
331,AU,2008,,,2.0,46.0,33.0,20.0,27.0,23.0,42.0,,,3.0,27.0,32.0,14.0,6.0,11.0,10.0
332,AZ,1980,,,,,,,,,,,,,,,,,,
333,AZ,1981,,,,,,,,,,,,,,,,,,
334,AZ,1982,,,,,,,,,,,,,,,,,,
335,AZ,1983,,,,,,,,,,,,,,,,,,
336,AZ,1984,,,,,,,,,,,,,,,,,,
337,AZ,1985,,,,,,,,,,,,,,,,,,
338,AZ,1986,,,,,,,,,,,,,,,,,,
339,AZ,1987,,,,,,,,,,,,,,,,,,
340,AZ,1988,,,,,,,,,,,,,,,,,,
341,AZ,1989,,,,,,,,,,,,,,,,,,
342,AZ,1990,,,,,,,,,,,,,,,,,,
343,AZ,1991,,,,,,,,,,,,,,,,,,
344,AZ,1992,,,,,,,,,,,,,,,,,,
345,AZ,1993,,,,,,,,,,,,,,,,,,
346,AZ,1994,,,,,,,,,,,,,,,,,,
347,AZ,1995,,,0.0,13.0,29.0,14.0,6.0,4.0,1.0,,,0.0,5.0,18.0,0.0,0.0,0.0,0.0
348,AZ,1996,,,0.0,57.0,302.0,231.0,47.0,101.0,16.0,,,5.0,20.0,154.0,86.0,16.0,13.0,10.0
349,AZ,1997,,,0.0,120.0,244.0,194.0,89.0,12.0,3.0,,,0.0,42.0,70.0,178.0,23.0,0.0,0.0
350,AZ,1998,,,0.0,44.0,47.0,24.0,9.0,4.0,2.0,,,0.0,7.0,10.0,7.0,6.0,1.0,0.0
351,AZ,1999,,,0.0,96.0,46.0,217.0,184.0,49.0,0.0,,,0.0,4.0,17.0,73.0,58.0,19.0,0.0
352,AZ,2000,,,0.0,9.0,24.0,33.0,42.0,30.0,0.0,,,0.0,3.0,3.0,6.0,3.0,0.0,0.0
353,AZ,2001,,,3.0,1.0,3.0,,,,,,,2.0,,1.0,,,,
354,AZ,2002,,,6.0,290.0,433.0,359.0,190.0,72.0,16.0,,,5.0,48.0,88.0,80.0,34.0,19.0,21.0
355,AZ,2003,,,3.0,212.0,258.0,215.0,113.0,66.0,20.0,,,1.0,72.0,60.0,62.0,48.0,26.0,5.0
356,AZ,2004,,,8.0,248.0,311.0,222.0,167.0,92.0,83.0,,,8.0,120.0,65.0,57.0,34.0,33.0,24.0
357,AZ,2005,2.0,75.0,77.0,109.0,297.0,215.0,209.0,187.0,88.0,2.0,88.0,90.0,64.0,98.0,47.0,32.0,24.0,24.0
358,AZ,2006,1.0,5.0,6.0,241.0,362.0,365.0,120.0,78.0,30.0,0.0,2.0,2.0,51.0,66.0,66.0,44.0,15.0,8.0
359,AZ,2007,,,,,,,,,,,,,,,,,,
360,AZ,2008,,,,,,,,,,,,,,,,,,
361,BA,1980,,,,,,,,,,,,,,,,,,
362,BA,1981,,,,,,,,,,,,,,,,,,
363,BA,1982,,,,,,,,,,,,,,,,,,
364,BA,1983,,,,,,,,,,,,,,,,,,
365,BA,1984,,,,,,,,,,,,,,,,,,
366,BA,1985,,,,,,,,,,,,,,,,,,
367,BA,1986,,,,,,,,,,,,,,,,,,
368,BA,1987,,,,,,,,,,,,,,,,,,
369,BA,1988,,,,,,,,,,,,,,,,,,
370,BA,1989,,,,,,,,,,,,,,,,,,
371,BA,1990,,,,,,,,,,,,,,,,,,
372,BA,1991,,,,,,,,,,,,,,,,,,
373,BA,1992,,,,,,,,,,,,,,,,,,
374,BA,1993,,,,,,,,,,,,,,,,,,
375,BA,1994,,,,,,,,,,,,,,,,,,
376,BA,1995,,,0.0,15.0,61.0,90.0,140.0,139.0,100.0,,,0.0,40.0,67.0,64.0,49.0,77.0,23.0
377,BA,1996,,,5.0,30.0,48.0,62.0,51.0,60.0,39.0,,,0.0,23.0,28.0,39.0,16.0,27.0,39.0
378,BA,1997,,,5.0,48.0,84.0,99.0,66.0,36.0,74.0,,,11.0,53.0,42.0,50.0,35.0,65.0,83.0
379,BA,1998,,,1.0,28.0,75.0,85.0,75.0,55.0,75.0,,,3.0,37.0,42.0,27.0,22.0,30.0,85.0
380,BA,1999,,,2.0,44.0,76.0,113.0,89.0,60.0,68.0,,,6.0,49.0,59.0,34.0,24.0,38.0,87.0
381,BA,2000,,,4.0,56.0,82.0,99.0,66.0,58.0,77.0,,,4.0,30.0,46.0,29.0,29.0,48.0,124.0
382,BA,2001,,,6.0,39.0,70.0,110.0,89.0,53.0,99.0,,,7.0,45.0,50.0,34.0,17.0,50.0,127.0
383,BA,2002,,,1.0,36.0,48.0,70.0,69.0,33.0,63.0,,,2.0,22.0,33.0,18.0,19.0,31.0,81.0
384,BA,2003,,,4.0,32.0,42.0,49.0,52.0,45.0,50.0,,,4.0,27.0,37.0,34.0,14.0,30.0,73.0
385,BA,2004,,,3.0,66.0,79.0,95.0,82.0,77.0,115.0,,,3.0,45.0,67.0,43.0,51.0,59.0,102.0
386,BA,2005,0.0,1.0,1.0,22.0,58.0,61.0,78.0,44.0,80.0,0.0,2.0,2.0,35.0,39.0,33.0,28.0,28.0,130.0
387,BA,2006,0.0,0.0,0.0,40.0,58.0,47.0,53.0,42.0,66.0,0.0,0.0,0.0,41.0,50.0,24.0,29.0,20.0,88.0
388,BA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,BA,2008,0.0,0.0,0.0,20.0,35.0,38.0,84.0,49.0,79.0,0.0,3.0,3.0,26.0,26.0,20.0,11.0,6.0,112.0
390,BB,1980,,,,,,,,,,,,,,,,,,
391,BB,1981,,,,,,,,,,,,,,,,,,
392,BB,1982,,,,,,,,,,,,,,,,,,
393,BB,1983,,,,,,,,,,,,,,,,,,
394,BB,1984,,,,,,,,,,,,,,,,,,
395,BB,1985,,,,,,,,,,,,,,,,,,
396,BB,1986,,,,,,,,,,,,,,,,,,
397,BB,1987,,,,,,,,,,,,,,,,,,
398,BB,1988,,,,,,,,,,,,,,,,,,
399,BB,1989,,,,,,,,,,,,,,,,,,
400,BB,1990,,,,,,,,,,,,,,,,,,
401,BB,1991,,,,,,,,,,,,,,,,,,
402,BB,1992,,,,,,,,,,,,,,,,,,
403,BB,1995,,,,,,,,,,,,,,,,,,
404,BB,1996,,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,,,,,
405,BB,1997,,,,,,,,,,,,,,,,,,
406,BB,1998,,,,,,,,,,,,,,,,,,
407,BB,1999,,,,,,,,,,,,,,,,,,
408,BB,2000,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
409,BB,2001,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0
410,BB,2002,,,,2.0,,,1.0,,1.0,,,,,,,1.0,,
411,BB,2003,,,,,,,,,,,,,,,,,,
412,BB,2004,,,,,2.0,2.0,6.0,,4.0,,,1.0,,2.0,1.0,1.0,,1.0
413,BB,2005,,,,,,,,,,,,,,,,,,
414,BB,2006,,,,,2.0,,,,,,,,1.0,,,,,1.0
415,BB,2007,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
416,BB,2008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,BD,1980,,,,,,,,,,,,,,,,,,
418,BD,1981,,,,,,,,,,,,,,,,,,
419,BD,1982,,,,,,,,,,,,,,,,,,
420,BD,1983,,,,,,,,,,,,,,,,,,
421,BD,1984,,,,,,,,,,,,,,,,,,
422,BD,1985,,,,,,,,,,,,,,,,,,
423,BD,1986,,,,,,,,,,,,,,,,,,
424,BD,1987,,,,,,,,,,,,,,,,,,
425,BD,1988,,,,,,,,,,,,,,,,,,
426,BD,1989,,,,,,,,,,,,,,,,,,
427,BD,1990,,,,,,,,,,,,,,,,,,
428,BD,1991,,,,,,,,,,,,,,,,,,
429,BD,1992,,,,,,,,,,,,,,,,,,
430,BD,1993,,,,,,,,,,,,,,,,,,
431,BD,1994,,,,,,,,,,,,,,,,,,
432,BD,1995,,,29.0,505.0,983.0,1001.0,748.0,648.0,424.0,,,64.0,309.0,546.0,360.0,236.0,132.0,38.0
433,BD,1996,,,45.0,723.0,1322.0,1264.0,908.0,737.0,472.0,,,89.0,434.0,663.0,434.0,268.0,151.0,41.0
434,BD,1997,,,201.0,2639.0,5013.0,5226.0,3926.0,2901.0,2003.0,,,328.0,1883.0,2634.0,1748.0,1029.0,527.0,236.0
435,BD,1998,,,254.0,3516.0,5988.0,6242.0,4771.0,3522.0,2569.0,,,438.0,2663.0,3319.0,2156.0,1212.0,649.0,324.0
436,BD,1999,,,259.0,3504.0,5777.0,6143.0,4748.0,3568.0,2701.0,,,405.0,2753.0,3276.0,2180.0,1315.0,712.0,333.0
437,BD,2000,,,256.0,3640.0,5643.0,5750.0,4718.0,3667.0,2837.0,,,495.0,3029.0,3238.0,2247.0,1315.0,778.0,370.0
438,BD,2001,,,283.0,3976.0,5834.0,6257.0,5172.0,3682.0,3039.0,,,428.0,3392.0,3538.0,2260.0,1492.0,763.0,371.0
439,BD,2002,,,449.0,4490.0,6288.0,7038.0,5981.0,4493.0,3682.0,,,575.0,3104.0,3926.0,2791.0,2101.0,988.0,865.0
440,BD,2003,,,320.0,5166.0,7275.0,8058.0,6947.0,5501.0,4142.0,,,544.0,4298.0,4282.0,3258.0,2086.0,1150.0,591.0
441,BD,2004,,,420.0,6171.0,8281.0,8914.0,8327.0,6276.0,5144.0,,,589.0,5081.0,4869.0,3758.0,2518.0,1434.0,718.0
442,BD,2005,,,524.0,8170.0,10443.0,11423.0,11038.0,8476.0,7453.0,,,751.0,6776.0,6785.0,5538.0,3960.0,2281.0,1230.0
443,BD,2006,,,607.0,9937.0,12166.0,12889.0,13378.0,10283.0,9513.0,,,850.0,8164.0,8048.0,6395.0,5020.0,2982.0,1735.0
444,BD,2007,,,523.0,10210.0,12442.0,13003.0,13307.0,10653.0,9830.0,,,829.0,8562.0,8164.0,6678.0,5220.0,3057.0,1818.0
445,BD,2008,,,422.0,10618.0,12926.0,12761.0,13355.0,10772.0,10386.0,,,764.0,9189.0,8389.0,6465.0,5206.0,3173.0,1947.0
446,BE,1980,,,,,,,,,,,,,,,,,,
447,BE,1981,,,,,,,,,,,,,,,,,,
448,BE,1982,,,,,,,,,,,,,,,,,,
449,BE,1983,,,,,,,,,,,,,,,,,,
450,BE,1984,,,,,,,,,,,,,,,,,,
451,BE,1985,,,,,,,,,,,,,,,,,,
452,BE,1986,,,,,,,,,,,,,,,,,,
453,BE,1987,,,,,,,,,,,,,,,,,,
454,BE,1988,,,,,,,,,,,,,,,,,,
455,BE,1989,,,,,,,,,,,,,,,,,,
456,BE,1990,,,,,,,,,,,,,,,,,,
457,BE,1991,,,,,,,,,,,,,,,,,,
458,BE,1992,,,,,,,,,,,,,,,,,,
459,BE,1993,,,,,,,,,,,,,,,,,,
460,BE,1994,,,,,,,,,,,,,,,,,,
461,BE,1995,,,3.0,23.0,49.0,63.0,52.0,54.0,102.0,,,3.0,12.0,24.0,32.0,17.0,10.0,34.0
462,BE,1996,,,1.0,20.0,43.0,49.0,45.0,32.0,59.0,,,4.0,9.0,30.0,25.0,11.0,10.0,26.0
463,BE,1997,,,3.0,18.0,45.0,56.0,43.0,41.0,115.0,,,2.0,11.0,26.0,22.0,13.0,11.0,28.0
464,BE,1998,,,3.0,22.0,50.0,58.0,48.0,36.0,78.0,,,2.0,6.0,30.0,20.0,17.0,13.0,35.0
465,BE,1999,,,2.0,18.0,40.0,49.0,46.0,38.0,83.0,,,4.0,20.0,38.0,19.0,22.0,8.0,16.0
466,BE,2000,,,3.0,20.0,57.0,39.0,55.0,32.0,56.0,,,6.0,15.0,15.0,19.0,4.0,13.0,27.0
467,BE,2001,,,8.0,31.0,40.0,47.0,44.0,23.0,54.0,,,6.0,14.0,21.0,24.0,15.0,7.0,18.0
468,BE,2002,,,1.0,19.0,56.0,52.0,33.0,19.0,58.0,,,6.0,21.0,19.0,16.0,9.0,16.0,16.0
469,BE,2003,,,6.0,27.0,33.0,30.0,40.0,17.0,35.0,,,5.0,20.0,17.0,15.0,11.0,2.0,7.0
470,BE,2004,,,1.0,26.0,55.0,30.0,37.0,24.0,48.0,,,6.0,18.0,16.0,20.0,3.0,8.0,14.0
471,BE,2005,1.0,0.0,1.0,26.0,50.0,32.0,27.0,15.0,47.0,1.0,1.0,2.0,27.0,31.0,15.0,12.0,4.0,23.0
472,BE,2006,3.0,1.0,4.0,26.0,52.0,38.0,45.0,27.0,42.0,3.0,3.0,6.0,25.0,25.0,18.0,6.0,7.0,22.0
473,BE,2007,1.0,1.0,2.0,23.0,55.0,35.0,38.0,18.0,43.0,3.0,1.0,4.0,13.0,31.0,23.0,7.0,8.0,22.0
474,BE,2008,2.0,1.0,3.0,23.0,40.0,43.0,32.0,24.0,41.0,2.0,1.0,3.0,17.0,40.0,22.0,8.0,3.0,12.0
475,BF,1980,,,,,,,,,,,,,,,,,,
476,BF,1981,,,,,,,,,,,,,,,,,,
477,BF,1982,,,,,,,,,,,,,,,,,,
478,BF,1983,,,,,,,,,,,,,,,,,,
479,BF,1984,,,,,,,,,,,,,,,,,,
480,BF,1985,,,,,,,,,,,,,,,,,,
481,BF,1986,,,,,,,,,,,,,,,,,,
482,BF,1987,,,,,,,,,,,,,,,,,,
483,BF,1988,,,,,,,,,,,,,,,,,,
484,BF,1989,,,,,,,,,,,,,,,,,,
485,BF,1990,,,,,,,,,,,,,,,,,,
486,BF,1991,,,,,,,,,,,,,,,,,,
487,BF,1993,,,,,,,,,,,,,,,,,,
488,BF,1994,,,,,,,,,,,,,,,,,,
489,BF,1995,,,4.0,67.0,133.0,124.0,62.0,48.0,29.0,,,7.0,76.0,53.0,39.0,26.0,11.0,10.0
490,BF,1996,,,3.0,47.0,161.0,148.0,115.0,65.0,36.0,,,10.0,51.0,97.0,67.0,58.0,31.0,10.0
491,BF,1997,,,3.0,47.0,161.0,148.0,115.0,65.0,36.0,,,10.0,51.0,97.0,67.0,58.0,31.0,10.0
492,BF,1998,,,4.0,104.0,270.0,236.0,159.0,89.0,65.0,,,9.0,83.0,98.0,86.0,82.0,32.0,14.0
493,BF,1999,,,13.0,85.0,247.0,216.0,118.0,83.0,56.0,,,8.0,67.0,141.0,92.0,63.0,39.0,20.0
494,BF,2000,,,12.0,91.0,274.0,252.0,133.0,68.0,65.0,,,7.0,59.0,128.0,101.0,45.0,38.0,14.0
495,BF,2001,,,7.0,124.0,283.0,279.0,168.0,122.0,70.0,,,17.0,80.0,155.0,100.0,49.0,32.0,32.0
496,BF,2002,,,6.0,123.0,273.0,266.0,156.0,124.0,83.0,,,12.0,85.0,159.0,104.0,80.0,30.0,25.0
497,BF,2003,,,14.0,148.0,313.0,321.0,162.0,129.0,80.0,,,19.0,102.0,131.0,132.0,70.0,46.0,36.0
498,BF,2004,,,10.0,155.0,375.0,308.0,204.0,138.0,102.0,,,22.0,109.0,196.0,148.0,72.0,54.0,33.0
499,BF,2005,,,18.0,181.0,430.0,370.0,273.0,144.0,113.0,,,15.0,125.0,248.0,174.0,109.0,54.0,40.0
500,BF,2006,,,13.0,227.0,473.0,433.0,307.0,183.0,140.0,,,33.0,155.0,252.0,198.0,99.0,99.0,47.0
501,BF,2007,2.0,6.0,8.0,233.0,442.0,429.0,303.0,176.0,145.0,4.0,25.0,29.0,157.0,243.0,187.0,129.0,88.0,45.0
502,BF,2008,,,8.0,225.0,555.0,448.0,314.0,174.0,146.0,,,33.0,143.0,250.0,180.0,116.0,107.0,57.0
503,BG,1980,,,,,,,,,,,,,,,,,,
504,BG,1981,,,,,,,,,,,,,,,,,,
505,BG,1982,,,,,,,,,,,,,,,,,,
506,BG,1983,,,,,,,,,,,,,,,,,,
507,BG,1984,,,,,,,,,,,,,,,,,,
508,BG,1985,,,,,,,,,,,,,,,,,,
509,BG,1986,,,,,,,,,,,,,,,,,,
510,BG,1987,,,,,,,,,,,,,,,,,,
511,BG,1988,,,,,,,,,,,,,,,,,,
512,BG,1989,,,,,,,,,,,,,,,,,,
513,BG,1990,,,,,,,,,,,,,,,,,,
514,BG,1991,,,,,,,,,,,,,,,,,,
515,BG,1992,,,,,,,,,,,,,,,,,,
516,BG,1993,,,,,,,,,,,,,,,,,,
517,BG,1994,,,,,,,,,,,,,,,,,,
518,BG,1995,,,,,,,,,,,,,,,,,,
519,BG,1996,,,,,,,,,,,,,,,,,,
520,BG,1997,,,,,,,,,,,,,,,,,,
521,BG,1998,,,,,,,,,,,,,,,,,,
522,BG,1999,,,,,,,,,,,,,,,,,,
523,BG,2000,,,0.0,13.0,16.0,20.0,3.0,9.0,10.0,,,0.0,11.0,14.0,7.0,3.0,4.0,6.0
524,BG,2001,,,1.0,15.0,20.0,23.0,23.0,18.0,13.0,,,1.0,11.0,16.0,13.0,5.0,2.0,9.0
525,BG,2002,,,2.0,62.0,86.0,116.0,132.0,58.0,56.0,,,6.0,48.0,73.0,45.0,19.0,9.0,30.0
526,BG,2003,,,3.0,99.0,169.0,178.0,200.0,121.0,89.0,,,7.0,85.0,106.0,63.0,44.0,32.0,58.0
527,BG,2004,,,10.0,97.0,156.0,166.0,204.0,153.0,111.0,,,4.0,84.0,111.0,64.0,49.0,35.0,71.0
528,BG,2005,0.0,9.0,9.0,98.0,150.0,195.0,195.0,150.0,136.0,0.0,9.0,9.0,90.0,111.0,59.0,29.0,37.0,70.0
529,BG,2006,,,6.0,86.0,146.0,170.0,184.0,133.0,123.0,,,12.0,76.0,96.0,86.0,34.0,24.0,59.0
530,BG,2007,2.0,5.0,7.0,63.0,122.0,181.0,176.0,131.0,90.0,2.0,2.0,4.0,63.0,77.0,53.0,38.0,29.0,46.0
531,BG,2008,1.0,1.0,2.0,80.0,145.0,151.0,159.0,127.0,68.0,1.0,0.0,1.0,57.0,78.0,54.0,31.0,23.0,44.0
532,BH,1980,,,,,,,,,,,,,,,,,,
533,BH,1981,,,,,,,,,,,,,,,,,,
534,BH,1982,,,,,,,,,,,,,,,,,,
535,BH,1983,,,,,,,,,,,,,,,,,,
536,BH,1984,,,,,,,,,,,,,,,,,,
537,BH,1985,,,,,,,,,,,,,,,,,,
538,BH,1986,,,,,,,,,,,,,,,,,,
539,BH,1987,,,,,,,,,,,,,,,,,,
540,BH,1988,,,,,,,,,,,,,,,,,,
541,BH,1989,,,,,,,,,,,,,,,,,,
542,BH,1990,,,,,,,,,,,,,,,,,,
543,BH,1991,,,,,,,,,,,,,,,,,,
544,BH,1992,,,,,,,,,,,,,,,,,,
545,BH,1993,,,,,,,,,,,,,,,,,,
546,BH,1995,,,0.0,0.0,1.0,2.0,3.0,1.0,3.0,,,0.0,1.0,1.0,2.0,0.0,1.0,1.0
547,BH,1996,,,0.0,8.0,25.0,24.0,16.0,7.0,6.0,,,1.0,10.0,11.0,7.0,0.0,3.0,3.0
548,BH,1997,,,1.0,11.0,32.0,19.0,10.0,4.0,10.0,,,0.0,4.0,11.0,4.0,2.0,1.0,1.0
549,BH,1998,,,0.0,3.0,40.0,36.0,20.0,13.0,22.0,,,3.0,4.0,9.0,7.0,5.0,2.0,6.0
550,BH,1999,,,0.0,12.0,19.0,14.0,13.0,5.0,3.0,,,0.0,6.0,11.0,6.0,0.0,1.0,3.0
551,BH,2000,,,0.0,0.0,3.0,2.0,5.0,3.0,4.0,,,0.0,1.0,2.0,0.0,1.0,1.0,1.0
552,BH,2001,,,0.0,1.0,2.0,2.0,6.0,1.0,6.0,,,0.0,1.0,2.0,0.0,2.0,0.0,0.0
553,BH,2002,,,0.0,1.0,1.0,2.0,2.0,1.0,5.0,,,0.0,1.0,1.0,1.0,1.0,0.0,1.0
554,BH,2003,,,0.0,2.0,2.0,1.0,1.0,3.0,4.0,,,0.0,1.0,0.0,0.0,1.0,1.0,0.0
555,BH,2004,,,0.0,0.0,0.0,2.0,2.0,0.0,1.0,,,0.0,1.0,1.0,1.0,0.0,1.0,2.0
556,BH,2005,,,0.0,0.0,0.0,2.0,3.0,0.0,4.0,,,1.0,1.0,0.0,3.0,1.0,0.0,0.0
557,BH,2006,,,0.0,10.0,25.0,11.0,18.0,1.0,1.0,,,0.0,7.0,14.0,4.0,5.0,2.0,0.0
558,BH,2007,,,0.0,8.0,26.0,15.0,8.0,4.0,3.0,,,1.0,10.0,15.0,5.0,3.0,0.0,1.0
559,BH,2008,0.0,0.0,0.0,17.0,48.0,27.0,8.0,2.0,3.0,0.0,0.0,0.0,12.0,16.0,8.0,1.0,0.0,0.0
560,BI,1980,,,,,,,,,,,,,,,,,,
561,BI,1981,,,,,,,,,,,,,,,,,,
562,BI,1982,,,,,,,,,,,,,,,,,,
563,BI,1983,,,,,,,,,,,,,,,,,,
564,BI,1984,,,,,,,,,,,,,,,,,,
565,BI,1985,,,,,,,,,,,,,,,,,,
566,BI,1986,,,,,,,,,,,,,,,,,,
567,BI,1987,,,,,,,,,,,,,,,,,,
568,BI,1988,,,,,,,,,,,,,,,,,,
569,BI,1989,,,,,,,,,,,,,,,,,,
570,BI,1990,,,,,,,,,,,,,,,,,,
571,BI,1991,,,,,,,,,,,,,,,,,,
572,BI,1992,,,,,,,,,,,,,,,,,,
573,BI,1993,,,,,,,,,,,,,,,,,,
574,BI,1994,,,,,,,,,,,,,,,,,,
575,BI,1995,,,5.0,128.0,238.0,224.0,73.0,32.0,19.0,,,19.0,109.0,124.0,89.0,33.0,12.0,4.0
576,BI,1996,,,16.0,217.0,283.0,274.0,116.0,41.0,17.0,,,18.0,132.0,203.0,112.0,53.0,16.0,7.0
577,BI,1997,,,21.0,208.0,446.0,431.0,198.0,79.0,32.0,,,30.0,189.0,265.0,198.0,71.0,39.0,19.0
578,BI,1998,,,45.0,301.0,527.0,530.0,319.0,102.0,33.0,,,49.0,265.0,321.0,240.0,126.0,47.0,16.0
579,BI,1999,,,64.0,349.0,566.0,492.0,281.0,102.0,57.0,,,66.0,291.0,253.0,236.0,109.0,30.0,28.0
580,BI,2000,,,,,,,,,,,,,,,,,,
581,BI,2001,,,34.0,344.0,559.0,469.0,238.0,75.0,39.0,,,81.0,369.0,364.0,337.0,86.0,30.0,15.0
582,BI,2002,,,16.0,310.0,470.0,520.0,270.0,97.0,52.0,,,48.0,243.0,242.0,324.0,152.0,24.0,23.0
583,BI,2003,,,32.0,348.0,572.0,488.0,260.0,106.0,35.0,,,75.0,308.0,361.0,276.0,119.0,27.0,10.0
584,BI,2004,,,24.0,352.0,674.0,468.0,292.0,78.0,48.0,,,51.0,325.0,370.0,232.0,114.0,40.0,19.0
585,BI,2005,,,34.0,352.0,591.0,525.0,372.0,111.0,55.0,,,46.0,298.0,399.0,288.0,122.0,36.0,33.0
586,BI,2006,,,30.0,347.0,600.0,488.0,320.0,114.0,64.0,,,41.0,296.0,367.0,242.0,140.0,56.0,14.0
587,BI,2007,0.0,0.0,26.0,425.0,637.0,542.0,372.0,177.0,88.0,0.0,0.0,55.0,360.0,392.0,276.0,140.0,67.0,38.0
588,BI,2008,,,30.0,430.0,684.0,526.0,459.0,175.0,80.0,,,38.0,335.0,340.0,264.0,139.0,72.0,38.0
589,BJ,1980,,,,,,,,,,,,,,,,,,
590,BJ,1981,,,,,,,,,,,,,,,,,,
591,BJ,1982,,,,,,,,,,,,,,,,,,
592,BJ,1983,,,,,,,,,,,,,,,,,,
593,BJ,1984,,,,,,,,,,,,,,,,,,
594,BJ,1985,,,,,,,,,,,,,,,,,,
595,BJ,1986,,,,,,,,,,,,,,,,,,
596,BJ,1987,,,,,,,,,,,,,,,,,,
597,BJ,1988,,,,,,,,,,,,,,,,,,
598,BJ,1989,,,,,,,,,,,,,,,,,,
599,BJ,1990,,,,,,,,,,,,,,,,,,
600,BJ,1991,,,,,,,,,,,,,,,,,,
601,BJ,1992,,,,,,,,,,,,,,,,,,
602,BJ,1993,,,,,,,,,,,,,,,,,,
603,BJ,1994,,,,,,,,,,,,,,,,,,
604,BJ,1995,,,14.0,186.0,352.0,306.0,176.0,101.0,92.0,,,26.0,148.0,197.0,118.0,69.0,32.0,22.0
605,BJ,1996,,,17.0,215.0,348.0,277.0,166.0,102.0,77.0,,,34.0,169.0,218.0,136.0,46.0,42.0,21.0
606,BJ,1997,,,20.0,215.0,376.0,306.0,180.0,76.0,107.0,,,26.0,169.0,226.0,124.0,64.0,21.0,26.0
607,BJ,1998,,,20.0,233.0,367.0,251.0,205.0,113.0,71.0,,,15.0,189.0,242.0,159.0,65.0,39.0,19.0
608,BJ,1999,,,14.0,250.0,444.0,293.0,207.0,124.0,85.0,,,28.0,207.0,254.0,153.0,74.0,39.0,30.0
609,BJ,2000,,,19.0,277.0,428.0,327.0,213.0,103.0,74.0,,,36.0,239.0,275.0,149.0,76.0,45.0,25.0
610,BJ,2001,,,,,,,,,,,,,,,,,,
611,BJ,2002,,,16.0,248.0,489.0,304.0,231.0,125.0,94.0,,,35.0,255.0,298.0,159.0,86.0,47.0,24.0
612,BJ,2003,,,20.0,266.0,504.0,370.0,188.0,117.0,92.0,,,32.0,226.0,304.0,150.0,93.0,47.0,25.0
613,BJ,2004,,,16.0,308.0,529.0,344.0,229.0,125.0,82.0,,,43.0,263.0,354.0,147.0,73.0,45.0,24.0
614,BJ,2005,,,21.0,306.0,595.0,396.0,270.0,135.0,87.0,,,25.0,249.0,331.0,145.0,89.0,51.0,39.0
615,BJ,2006,,,18.0,298.0,624.0,465.0,247.0,124.0,106.0,,,32.0,310.0,371.0,158.0,111.0,38.0,41.0
616,BJ,2007,,,,,,,,,,,,,,,,,,
617,BJ,2008,,,20.0,333.0,604.0,439.0,284.0,163.0,100.0,,,38.0,245.0,386.0,173.0,99.0,52.0,30.0
618,BM,1980,,,,,,,,,,,,,,,,,,
619,BM,1981,,,,,,,,,,,,,,,,,,
620,BM,1982,,,,,,,,,,,,,,,,,,
621,BM,1983,,,,,,,,,,,,,,,,,,
622,BM,1984,,,,,,,,,,,,,,,,,,
623,BM,1985,,,,,,,,,,,,,,,,,,
624,BM,1986,,,,,,,,,,,,,,,,,,
625,BM,1987,,,,,,,,,,,,,,,,,,
626,BM,1988,,,,,,,,,,,,,,,,,,
627,BM,1989,,,,,,,,,,,,,,,,,,
